INSEE_COM;INSEE_DEP;NOM_COM_M;PrixMoyen_M2
62498;62;LENS;1496
62371;62;GIVENCHY EN GOHELLE;1586
62291;62;ELEU DIT LEAUWETTE;1389
62065;62;AVION;1343
62032;62;ANGRES;1408
62443;62;HERSIN COUPIGNY;1297
62380;62;GOUY SERVINS;1291
62170;62;BOUVIGNY BOYEFFLES;1595
62019;62;AIX NOULETTE;1671
62186;62;BULLY LES MINES;1519
62001;62;ABLAIN SAINT NAZAIRE;1972
62693;62;REBREUVE RANCHICOURT;1936
62356;62;FRESNICOURT LE DOLMEN;981
62540;62;MAISNIL LES RUITZ;1496
62441;62;HERMIN;1145
62314;62;ESTREE CAUCHY;1362
62366;62;GAUCHIN LEGAL;1308
62793;62;SERVINS;1845
62120;62;BEUGIN;1609
62536;62;MAGNICOURT EN COMTE;1810
62362;62;FREVILLERS;1037
62232;62;COMTE;1426
62077;62;BAJUS;1460
62180;62;BRIAS;1262
62835;62;VALHUON;1969
62813;62;THIEULOYE;1707
62641;62;OSTREVILLE;876
62580;62;MONCHY BRETON;1291
62269;62;DIEVAL;940
62166;62;BOURS;1280
62883;62;WAVRANS SUR TERNOISE;1643
62831;62;TROISVAUX;628
62581;62;MONCHY CAYEUX;1028
62462;62;HUCLIER;0
62450;62;HESTRUS;812
62442;62;HERNICOURT;1386
62367;62;GAUCHIN VERLOINGT;1199
62238;62;CONTEVILLE EN TERNOIS;1381
62818;62;TILLY CAPELLE;622
62655;62;PIERREMONT;1853
62467;62;HUMEROEUILLE;1438
62339;62;FLEURY;982
62303;62;ERIN;1336
62282;62;ECLIMEUX;0
62114;62;BERMICOURT;811
62719;62;ROLLANCOURT;1319
62142;62;BLINGEL;1029
62138;62;BLANGY SUR TERNOISE;1134
62090;62;BEALENCOURT;1435
62050;62;AUCHY LES HESDIN;935
62872;62;WAMIN;1226
62871;62;WAMBERCOURT;1242
62521;62;LOGE;1183
62461;62;HUBY SAINT LEU;1318
62359;62;FRESSIN;1513
62220;62;CAVRON SAINT MARTIN;1059
62635;62;OFFIN;1105
62552;62;MARESQUEL ECQUEMICOURT;1333
62522;62;LOISON SUR CREQUOISE;1309
62236;62;CONTES;1291
62100;62;BEAURAINVILLE;1443
62501;62;LESPINOY;1558
62204;62;CAMPAGNE LES HESDIN;1436
62183;62;BUIRE LE SEC;1161
62177;62;BRIMEUX;1253
62870;62;WAILLY BEAUCAMP;1820
62289;62;ECUIRES;1584
62207;62;CAMPIGNEULLES LES PETITES;1838
62150;62;BOISJEAN;1421
62094;62;BEAUMERIE SAINT MARTIN;1043
62849;62;VERTON;2011
62688;62;RANG DU FLIERS;1933
62016;62;AIRON SAINT VAAST;2547
62015;62;AIRON NOTRE DAME;1948
62206;62;CAMPIGNEULLES LES GRANDES;2264
62108;62;BERCK;2327
59627;59;VILLERS SIRE NICOLE;1268
59264;59;GOGNIES CHAUSSEE;1192
59076;59;BETTIGNIES;1151
59072;59;BERSILLIES;1197
59584;59;TAISNIERES SUR HON;1135
59315;59;HOUDAIN LEZ BAVAY;1491
59310;59;HON HERGIES;1215
59277;59;GUSSIGNIES;0
59065;59;BELLIGNIES;1389
59217;59;ETH;1797
59559;59;SEBOURG;2054
59557;59;SAULTAIN;1806
59544;59;SAINT SAULVE;1751
59505;59;ROMBIES ET MARCHIPONT;1637
59215;59;ESTREUX;1715
59166;59;CURGIES;1620
59606;59;VALENCIENNES;1658
59603;59;TRITH SAINT LEGER;1366
59564;59;SENTINELLE;1131
59459;59;PETITE FORET;1356
59383;59;MARLY;1421
59014;59;ANZIN;1130
59651;59;WAVRECHAIN SOUS DENAIN;1003
59632;59;WALLERS;1470
59515;59;ROUVIGNIES;1234
59446;59;OISY;1681
59302;59;HERIN;1364
59292;59;HAVELUY;1322
59172;59;DENAIN;931
59064;59;BELLAING;1474
59027;59;AUBRY DU HAINAUT;1598
59314;59;HORNAING;1472
59297;59;HELESMES;1550
59227;59;FENAIN;1572
59205;59;ESCAUDAIN;1151
59203;59;ERRE;1351
59574;59;SOMAIN;1306
59456;59;PECQUENCOURT;1609
59390;59;MASNY;1210
59185;59;ECAILLON;1389
59113;59;BRUILLE LEZ MARCHIENNES;1483
59024;59;AUBERCHICOURT;1210
59008;59;ANICHE;1118
59654;59;WAZIERS;1166
59569;59;SIN LE NOBLE;1300
59414;59;MONTIGNY EN OSTREVENT;1436
59354;59;LOFFRE;1575
59345;59;LEWARDE;1485
59327;59;LALLAING;1416
59276;59;GUESNAIN;1404
59170;59;DECHY;1158
59329;59;LAMBRES LEZ DOUAI;1590
59211;59;ESQUERCHIN;1798
59165;59;CUINCY;1597
59156;59;COURCHELETTES;1699
62240;62;CORBEHEM;1293
62173;62;BREBIERES;1631
59228;59;FERIN;1754
59178;59;DOUAI;1463
62680;62;QUIERY LA MOTTE;1600
62476;62;IZEL LES EQUERCHIN;1649
62355;62;FRESNES LES MONTAUBAN;1716
62148;62;BOIS BERNARD;1672
62892;62;WILLERVAL;1572
62639;62;OPPY;1353
62612;62;NEUVIREUIL;1619
62358;62;FRESNOY EN GOHELLE;2106
62324;62;FARBUS;1498
62073;62;BAILLEUL SIR BERTHOULT;1888
62039;62;ARLEUX EN GOHELLE;1841
62003;62;ACHEVILLE;1530
62714;62;ROCLINCOURT;2098
62290;62;ECURIE;2512
62861;62;VIMY;1687
62810;62;THELUS;1863
62609;62;NEUVILLE SAINT VAAST;1971
62589;62;MONT SAINT ELOI;1801
62557;62;MAROEUIL;1712
62007;62;ACQ;2100
62854;62;VILLERS AU BOIS;1555
62213;62;CARENCY;1767
62199;62;CAMBLAIN L ABBE;1727
62218;62;CAUCOURT;1502
62857;62;VILLERS CHATEL;0
62785;62;SAVY BERLETTE;1380
62574;62;MINGOVAL;1009
62363;62;FREVIN CAPELLE;1445
62211;62;CAPELLE FERMONT;1478
62198;62;CAMBLIGNEUL;0
62045;62;AUBIGNY EN ARTOIS;1649
62012;62;AGNIERES;1594
62856;62;VILLERS BRULIN;1131
62820;62;TINCQUES;1421
62651;62;PENIN;1418
62221;62;CHELERS;1208
62118;62;BETHONSART;1872
62113;62;BERLES MONCHEL;1505
62809;62;TERNAS;988
62763;62;SAINT MICHEL SUR TERNOISE;1476
62717;62;ROELLECOURT;1172
62607;62;NEUVILLE AU CORNET;553
62558;62;MARQUAY;619
62514;62;LIGNY SAINT FLOCHEL;1141
62348;62;FOUFFLIN RICAMETZ;1055
62070;62;BAILLEUL AUX CORNAILLES;0
62061;62;AVERDOINGT;1272
62767;62;SAINT POL SUR TERNOISE;1015
62686;62;RAMECOURT;1951
62539;62;MAISNIL;952
62436;62;HERLIN LE SEC;573
62435;62;HERLINCOURT;1708
62416;62;HAUTECLOQUE;1294
62797;62;SIRACOURT;1348
62633;62;OEUF EN TERNOIS;1171
62518;62;LINZEUX;583
62468;62;HUMIERES;1471
62433;62;HERICOURT;1518
62396;62;GUINECOURT;0
62260;62;CROIX EN TERNOIS;1062
62258;62;CROISETTE;1263
62101;62;BEAUVOIS;0
62890;62;WILLEMAN;967
62868;62;WAIL;1532
62850;62;VIEIL HESDIN;1007
62647;62;PARCQ;1429
62625;62;NOYELLES LES HUMIERES;1818
62605;62;NEULETTE;0
62470;62;INCOURT;772
62357;62;FRESNOY;1357
62749;62;SAINT GEORGES;1211
62743;62;SAINTE AUSTREBERTHE;785
62550;62;MARCONNELLE;1185
62549;62;MARCONNE;1202
62447;62;HESDIN;1125
62398;62;GUISY;1196
62388;62;GRIGNY;1121
62212;62;CAPELLE LES HESDIN;1143
62175;62;BREVILLERS;1514
62824;62;TORTEFONTAINE;1233
62661;62;BOUIN PLUMOISON;1048
62596;62;MOURIEZ;0
62382;62;GOUY SAINT ANDRE;1199
62046;62;AUBIN SAINT VAAST;1043
80025;80;ARGOULES;1558
62783;62;SAULCHOY;1756
62768;62;SAINT REMY AU BOIS;1093
62538;62;MAINTENAY;1579
62275;62;DOURIEZ;893
80580;80;NAMPONT;1158
62723;62;ROUSSENT;1473
62602;62;NEMPONT SAINT FIRMIN;1250
62866;62;WABEN;1378
62815;62;TIGNY NOYELLE;1527
62233;62;CONCHIL LE TEMPLE;1661
62231;62;COLLINE BEAUMONT;1614
62499;62;LEPINE;1610
62390;62;GROFFLIERS;2145
80333;80;FORT MAHON PLAGE;3117
59101;59;BOUSIGNIES SUR ROC;964
59618;59;VIEUX RENG;1084
59495;59;RECQUIGNIES;1137
59385;59;MARPENT;933
59324;59;JEUMONT;970
59151;59;COLLERET;1156
59104;59;BOUSSOIS;1076
59021;59;ASSEVENT;1358
59514;59;ROUSIES;1249
59392;59;MAUBEUGE;1063
59370;59;MAIRIEUX;1317
59190;59;ELESMES;1706
59424;59;NEUF MESNIL;883
59357;59;LONGUEVILLE;1497
59225;59;FEIGNIES;1240
59548;59;SAINT WAAST;1600
59441;59;OBIES;1448
59396;59;MECQUIGNIES;1582
59077;59;BETTRECHIES;1583
59070;59;BERMERIES;1111
59053;59;BAVAY;1237
59031;59;AUDIGNIES;1442
59640;59;WARGNIES LE PETIT;1692
59639;59;WARGNIES LE GRAND;1933
59473;59;PREUX AU SART;1820
59265;59;GOMMEGNIES;1391
59251;59;FRASNOY;1403
59232;59;FLAMENGRIE;2037
59116;59;BRY;1069
59006;59;AMFROIPRET;2075
59626;59;VILLERS POL;1501
59565;59;SEPMERIES;1791
59471;59;PRESEAU;1638
59451;59;ORSINVAL;1841
59381;59;MARESCHES;1205
59323;59;JENLAIN;1421
59480;59;QUERENAING;2029
59369;59;MAING;1411
59221;59;FAMARS;1765
59032;59;AULNOY LEZ VALENCIENNES;1374
59019;59;ARTRES;1697
59589;59;THIANT;1524
59475;59;PROUVY;1521
59440;59;NOYELLES SUR SELLE;1260
59407;59;MONCHAUX SUR ECAILLON;1713
59288;59;HAULCHIN;1286
59179;59;DOUCHY LES MINES;1261
59504;59;ROEULX;1218
59429;59;NEUVILLE SUR ESCAUT;1166
59391;59;MASTAING;1630
59361;59;LOURCHES;1031
59348;59;LIEU SAINT AMAND;2121
59092;59;BOUCHAIN;1521
59002;59;ABSCON;1261
59645;59;WASNES AU BAC;1575
59409;59;MONCHECOURT;1231
59387;59;MARQUETTE EN OSTREVANT;1115
59379;59;MARCQ EN OSTREVENT;1209
59254;59;FRESSAIN;1311
59192;59;EMERCHICOURT;1299
59620;59;VILLERS AU TERTRE;1416
59513;59;ROUCOURT;1942
59199;59;ERCHIN;1209
59126;59;CANTIN;1580
59117;59;BUGNICOURT;1506
59115;59;BRUNEMONT;1673
59015;59;ARLEUX;1567
62825;62;TORTEQUESNE;1718
62627;62;NOYELLES SOUS BELLONNE;1772
62383;62;GOUY SOUS BELLONNE;1510
62106;62;BELLONNE;1125
59336;59;LECLUSE;1105
59280;59;HAMEL;1443
59263;59;GOEULZIN;1574
59214;59;ESTREES;1674
62865;62;VITRY EN ARTOIS;1780
62734;62;SAILLY EN OSTREVENT;1630
62660;62;PLOUVAIN;1372
62650;62;PELVES;1406
62405;62;HAMBLAIN LES PRES;1665
62317;62;ETAING;1211
62145;62;BOIRY NOTRE DAME;993
62128;62;BIACHE SAINT VAAST;1482
62718;62;ROEUX;1681
62369;62;GAVRELLE;1693
62331;62;FEUCHY;1827
62323;62;FAMPOUX;1835
62042;62;ATHIES;1419
62744;62;SAINTE CATHERINE;2130
62037;62;ANZIN SAINT AUBIN;1982
62817;62;TILLOY LES MOFFLAINES;1592
62764;62;SAINT NICOLAS;1501
62753;62;SAINT LAURENT BLANGY;1759
62041;62;ARRAS;1895
62004;62;ACHICOURT;1683
62320;62;ETRUN;1804
62279;62;DUISANS;2541
62263;62;DAINVILLE;1928
62878;62;WARLUS;1474
62415;62;HAUTE AVESNES;1891
62378;62;GOUVES;2017
62011;62;AGNEZ LES DUISANS;1791
62816;62;TILLOY LES HERMAVILLE;2170
62630;62;NOYELLE VION;1513
62629;62;NOYELLETTE;1867
62586;62;MONTENESCOURT;1542
62490;62;LATTRE SAINT QUENTIN;2200
62438;62;HERMAVILLE;1404
62399;62;HABARCQ;1321
62860;62;VILLERS SIR SIMON;1013
62544;62;MANIN;1161
62511;62;LIGNEREUIL;1894
62477;62;IZEL LES HAMEAU;1603
62372;62;GIVENCHY LE NOBLE;1280
62092;62;BEAUFORT BLAVINCOURT;1102
62027;62;AMBRINES;1796
62778;62;SARS LE BOIS;0
62590;62;MONTS EN TERNOIS;4187
62576;62;MONCHEAUX LES FREVENT;0
62542;62;MAIZIERES;1238
62537;62;MAGNICOURT SUR CANCHE;1300
62507;62;LIENCOURT;1389
62459;62;HOUVIN HOUVIGNEUL;861
62381;62;GOUY EN TERNOIS;1912
62266;62;DENIER;1098
62208;62;CANETTEMONT;0
62111;62;BERLENCOURT LE CAUROY;1326
62795;62;SIBIVILLE;1292
62791;62;SERICOURT;1665
62631;62;NUNCQ HAUTECOTE;923
62352;62;FRAMECOURT;1259
62283;62;ECOIVRES;0
62187;62;BUNEVILLE;1404
62577;62;MONCHEL SUR CANCHE;0
62513;62;LIGNY SUR CANCHE;1310
62337;62;FLERS;979
62234;62;CONCHY SUR CANCHE;1011
62158;62;BOUBERS SUR CANCHE;2110
62137;62;BLANGERVAL BLANGERMONT;797
62047;62;AUBROMETZ;1100
62722;62;ROUGEFAY;792
62683;62;QUOEUX HAUT MAINIL;899
62411;62;HARAVESNES;0
62365;62;GALAMETZ;1105
62335;62;FILLIEVRES;1103
62834;62;VACQUERIETTE ERQUIERES;1522
62822;62;TOLLENT;1103
62700;62;REGNAUVILLE;984
62677;62;QUESNOY EN ARTOIS;1465
62370;62;GENNES IVERGNY;847
62345;62;FONTAINE L ETALON;475
62222;62;CHERIENNES;1762
62219;62;CAUMONT;792
80248;80;DOMPIERRE SUR AUTHIE;1275
62690;62;RAYE SUR AUTHIE;923
62481;62;LABROYE;1232
62395;62;GUIGNY;0
80808;80;VIRONCHAUX;1274
80631;80;PONCHES ESTRUVAL;805
80496;80;MACHIEL;1314
80477;80;LIGESCOURT;1583
80244;80;DOMINOIS;1241
80815;80;VRON;1831
80665;80;REGNIERE ECLUSE;1615
80497;80;MACHY;1969
80030;80;ARRY;1455
80806;80;VILLERS SUR AUTHIE;1583
80787;80;VERCOURT;2205
80688;80;RUE;1899
80713;80;SAINT QUENTIN EN TOURMONT;2058
80649;80;QUEND;2448
59306;59;HESTRUD;1110
59157;59;COUSOLRE;1055
59066;59;BERELLES;0
59573;59;SOLRINNES;1311
59483;59;QUIEVELON;1392
59442;59;OBRECHIES;1408
59231;59;FERRIERE LA PETITE;1117
59147;59;CHOISIES;0
59142;59;CERFONTAINE;1166
59003;59;AIBES;1085
59365;59;LOUVROIL;1030
59351;59;LIMONT FONTAINE;1515
59230;59;FERRIERE LA GRANDE;1601
59169;59;DAMOUSIES;1264
59058;59;BEAUFORT;1328
59617;59;VIEUX MESNIL;1616
59543;59;SAINT REMY DU NORD;978
59467;59;PONT SUR SAMBRE;1128
59291;59;HAUTMONT;1026
59283;59;HARGNIES;1633
59103;59;BOUSSIERES SUR SAMBRE;1650
59041;59;BACHANT;1273
59033;59;AULNOYE AYMERIES;1156
59068;59;BERLAIMONT;1121
59619;59;VILLEREAU;1818
59468;59;POTELLE;1288
59353;59;LOCQUIGNOL;1732
59325;59;JOLIMETZ;1510
59549;59;SALESCHES;0
59518;59;RUESNES;1062
59481;59;QUESNOY;1410
59363;59;LOUVIGNIES QUESNOY;1347
59259;59;GHISSIGNIES;1311
59127;59;CAPELLE;0
59057;59;BEAUDIGNIES;1801
59612;59;VERTAIN;812
59608;59;VENDEGIES SUR ECAILLON;1660
59575;59;SOMMAING;1203
59537;59;SAINT MARTIN SUR ECAILLON;1492
59289;59;HAUSSY;1066
59204;59;ESCARMAIN;1081
59069;59;BERMERAIN;2163
59622;59;VILLERS EN CAUCHIES;1313
59610;59;VERCHAIN MAUGRE;1634
59558;59;SAULZOIR;1298
59415;59;MONTRECOURT;0
59285;59;HASPRES;1204
59219;59;ESTRUN;1466
59652;59;WAVRECHAIN SOUS FAULX;1191
59595;59;THUN SAINT MARTIN;1389
59593;59;THUN L EVEQUE;1984
59322;59;IWUY;1182
59313;59;HORDAIN;1239
59038;59;AVESNES LE SEC;1258
59552;59;SANCOURT;901
59455;59;PAILLENCOURT;1314
59300;59;HEM LENGLET;1501
59255;59;FRESSIES;1503
59224;59;FECHAIN;1168
59216;59;ESWARS;1689
59167;59;CUVILLERS;1218
59085;59;BLECOURT;1112
59048;59;BANTIGNY;0
59001;59;ABANCOURT;1508
62781;62;SAUCHY LESTREE;1363
62780;62;SAUCHY CAUCHY;1084
62646;62;PALLUEL;1501
62638;62;OISY LE VERGER;1141
62298;62;EPINOY;1364
59026;59;AUBIGNY AU BAC;1466
59023;59;AUBENCHEUL AU BAC;1655
62858;62;VILLERS LES CAGNICOURT;913
62782;62;SAUDEMONT;0
62728;62;RUMAUCOURT;1339
62697;62;RECOURT;1946
62284;62;ECOURT SAINT QUENTIN;1461
62081;62;BARALLE;1200
62864;62;VIS EN ARTOIS;1485
62703;62;REMY;1866
62424;62;HENDECOURT LES CAGNICOURT;1687
62414;62;HAUCOURT;1098
62319;62;ETERPIGNY;1613
62280;62;DURY;1199
62223;62;CHERISY;1386
62873;62;WANCOURT;1325
62761;62;SAINT MARTIN SUR COJEUL;1894
62582;62;MONCHY LE PREUX;1568
62428;62;HENIN SUR COJEUL;1536
62426;62;HENINEL;0
62392;62;GUEMAPPE;1488
62343;62;FONTAINE LES CROISILLES;972
62611;62;NEUVILLE VITASSE;1595
62568;62;MERCATEL;2195
62332;62;FICHEUX;1815
62152;62;BOISLEUX SAINT MARC;1456
62144;62;BOIRY BECQUERELLE;1570
62099;62;BEAURAINS;1963
62013;62;AGNY;1562
62869;62;WAILLY;2110
62796;62;SIMENCOURT;1695
62712;62;RIVIERE;1590
62135;62;BLAIRVILLE;1050
62115;62;BERNEVILLE;1404
62097;62;BEAUMETZ LES LOGES;1709
62085;62;BASSEUX;1947
62874;62;WANQUETIN;1316
62578;62;MONCHIET;876
62418;62;HAUTEVILLE;1443
62379;62;GOUY EN ARTOIS;1752
62347;62;FOSSEUX;1614
62086;62;BAVINCOURT;1543
62074;62;BAILLEULVAL;1316
62879;62;WARLUZEL;0
62798;62;SOMBRIN;1573
62784;62;SAULTY;1232
62385;62;GRAND RULLECOURT;864
62243;62;COULLEMONT;1271
62084;62;BARLY;0
62063;62;AVESNES LE COMTE;1233
62804;62;SUS SAINT LEGER;1175
62802;62;SOUICH;455
62695;62;REBREUVIETTE;1068
62475;62;IVERGNY;1151
62316;62;ESTREE WAMIN;1316
62091;62;BEAUDRICOURT;0
62694;62;REBREUVE SUR CANCHE;1503
62361;62;FREVENT;823
62163;62;BOURET SUR CANCHE;727
62859;62;VILLERS L HOPITAL;747
62833;62;VACQUERIE LE BOUCQ;700
62616;62;NOEUX LES AUXI;0
62346;62;FORTEL EN ARTOIS;991
62143;62;BOFFLES;590
62881;62;BEAUVOIR WAVANS;592
62838;62;VAULX;1257
62665;62;PONCHEL;1229
62182;62;BUIRE AU BOIS;1073
62060;62;AUXI LE CHATEAU;893
80810;80;VITZ SUR AUTHIE;1035
80589;80;NEUILLY LE DIEN;0
80396;80;GUESCHART;1247
80118;80;BOUFFLERS;1207
62891;62;WILLENCOURT;1134
80371;80;FROYELLES;1432
80327;80;FONTAINE SUR MAYE;1250
80290;80;ESTREES LES CRECY;844
80133;80;BRAILLY CORNEHOTTE;1007
80109;80;BOISLE;971
80222;80;CRECY EN PONTHIEU;1306
80598;80;NOUVION;1574
80332;80;FOREST MONTIERS;1839
80087;80;BERNAY EN PONTHIEU;2305
80303;80;FAVIERES;1979
80228;80;CROTOY;3201
8190;8;GIVET;1328
59148;59;CLAIRFAYTS;1288
59062;59;BEAURIEUX;1343
59572;59;SOLRE LE CHATEAU;1127
59555;59;SARS POTERIES;1154
59342;59;LEZ FONTAINE;1194
59186;59;ECCLES;0
59175;59;DIMONT;1477
59174;59;DIMECHAUX;1391
59649;59;WATTIGNIES LA VICTOIRE;988
59563;59;SEMOUSIES;1996
59240;59;FLOURSIES;406
59187;59;ECLAIBES;1126
59181;59;DOURLERS;1102
59078;59;BEUGNIES;2122
59542;59;SAINT REMY CHAUSSEE;1014
59529;59;SAINT AUBIN;962
59406;59;MONCEAU SAINT WAAST;922
59344;59;LEVAL;1181
59188;59;ECUELIN;1959
59583;59;TAISNIERES EN THIERACHE;911
59556;59;SASSEGNIES;779
59439;59;NOYELLES SUR SAMBRE;1402
59494;59;RAUCOURT AU BOIS;725
59472;59;PREUX AU BOIS;902
59296;59;HECQ;1447
59607;59;VENDEGIES AU BOIS;1401
59503;59;ROBERSART;965
59464;59;POIX DU NORD;976
59425;59;NEUVILLE EN AVESNOIS;1699
59194;59;ENGLEFONTAINE;1119
59164;59;CROIX CALUYAU;1366
59099;59;BOUSIES;1101
59571;59;SOLESMES;1050
59541;59;SAINT PYTHON;1107
59506;59;ROMERIES;1270
59108;59;BRIASTRE;1207
59060;59;BEAURAIN;0
59614;59;VIESLY;1223
59547;59;SAINT VAAST EN CAMBRESIS;1157
59533;59;SAINT HILAIRE LEZ CAMBRAI;1243
59528;59;SAINT AUBERT;841
59485;59;QUIEVY;981
59081;59;BEVILLERS;2500
59037;59;AVESNES LES AUBERT;1032
59502;59;RIEUX EN CAMBRESIS;1014
59422;59;NAVES;888
59213;59;ESTOURMEL;1248
59141;59;CAUROIR;1087
59132;59;CARNIERES;946
59121;59;CAGNONCLES;1177
59102;59;BOUSSIERES EN CAMBRESIS;889
59039;59;AWOINGT;1647
59597;59;TILLOY LEZ CAMBRAI;1727
59492;59;RAMILLIES;1388
59476;59;PROVILLE;1576
59428;59;NEUVILLE SAINT REMY;1129
59206;59;ESCAUDOEUVRES;1133
59122;59;CAMBRAI;1323
62164;62;BOURLON;1388
59521;59;SAILLY LEZ CAMBRAI;1366
59488;59;RAILLENCOURT SAINTE OLLE;1351
59294;59;HAYNECOURT;1225
59244;59;FONTAINE NOTRE DAME;1518
59010;59;ANNEUX;1120
62739;62;SAINS LES MARQUION;1180
62671;62;PRONVILLE EN ARTOIS;1060
62559;62;MARQUION;1387
62469;62;INCHY EN ARTOIS;880
62184;62;BUISSY;1292
59405;59;MOEUVRES;1394
62709;62;RIENCOURT LES CAGNICOURT;1646
62673;62;QUEANT;1306
62619;62;NOREUIL;0
62484;62;LAGNICOURT MARCEL;1159
62192;62;CAGNICOURT;1162
62185;62;BULLECOURT;0
62754;62;SAINT LEGER;717
62594;62;MORY;1100
62306;62;ERVILLERS;1162
62285;62;ECOUST SAINT MEIN;1219
62259;62;CROISILLES;1501
62172;62;BOYELLES;1785
62597;62;MOYENNEVILLE;1741
62425;62;HENDECOURT LES RANSART;1364
62406;62;HAMELINCOURT;1752
62248;62;COURCELLES LE COMTE;1382
62151;62;BOISLEUX AU MONT;1343
62147;62;BOIRY SAINTE RICTRUDE;1921
62146;62;BOIRY SAINT MARTIN;1855
62068;62;AYETTE;1333
62689;62;RANSART;1291
62579;62;MONCHY AU BOIS;927
62409;62;HANNESCAMPS;1297
62272;62;DOUCHY LES AYETTE;1788
62009;62;ADINFER;1498
62741;62;SAINT AMAND;1050
62664;62;POMMIER;1110
62465;62;HUMBERCAMPS;1434
62434;62;HERLIERE;1304
62216;62;CAUCHIE;1376
62130;62;BIENVILLERS AU BOIS;1261
62112;62;BERLES AU BOIS;1351
62072;62;BAILLEULMONT;1628
62877;62;WARLINCOURT LES PAS;0
62583;62;MONDICOURT;1058
62430;62;HENU;1395
62389;62;GRINCOURT LES PAS;0
62368;62;GAUDIEMPRE;508
62253;62;COUTURELLE;0
80495;80;LUCHEUX;991
80445;80;HUMBERCOURT;974
80392;80;GROUCHES LUCHUEL;904
80140;80;BREVILLERS;0
62663;62;POMMERA;1379
62404;62;HALLOY;1141
80602;80;OCCOCHES;1194
80596;80;NEUVILLETTE;589
80253;80;DOULLENS;1243
80122;80;BOUQUEMAISON;1368
80055;80;BARLY;1323
80666;80;REMAISNIL;1333
80614;80;OUTREBOIS;1107
80544;80;MEZEROLLES;1193
80526;80;MEILLARD;1241
80369;80;FROHEN SUR AUTHIE;0
80060;80;BEALCOURT;1260
80697;80;SAINT ACHEUL;0
80563;80;MONTIGNY LES JONGLEURS;0
80503;80;MAIZICOURT;949
80439;80;HEUZECOURT;1060
80085;80;BERNATRE;0
80005;80;AGENVILLE;1292
80832;80;YVRENCH;0
80501;80;MAISON PONTHIEU;1246
80440;80;HIERMONT;570
80208;80;CONTEVILLE;1009
80833;80;YVRENCHEUX;0
80609;80;ONEUX;1316
80599;80;NOYELLES EN CHAUSSEE;1053
80374;80;GAPENNES;1463
80250;80;DOMVAST;1348
80006;80;AGENVILLERS;864
80590;80;NEUILLY L HOPITAL;0
80462;80;LAMOTTE BULEUX;1126
80422;80;HAUTVILLERS OUVILLE;1682
80331;80;FOREST L ABBAYE;841
80167;80;CANCHY;458
80763;80;TITRE;1438
80692;80;SAILLY FLIBEAUCOURT;1481
80637;80;PORT LE GRAND;1057
80721;80;SAINT VALERY SUR SOMME;3241
80633;80;PONTHOILE;1835
80600;80;NOYELLES SUR MER;1808
80287;80;ESTREBOEUF;0
80110;80;BOISMONT;1557
80618;80;PENDE;1534
80464;80;LANCHERES;1331
80182;80;CAYEUX SUR MER;2061
8183;8;FROMELENNES;935
8106;8;CHARNOIS;0
8353;8;RANCENNES;1150
8247;8;LANDRICHAMPS;0
8175;8;FOISCHES;0
8207;8;HAM SUR MEUSE;1204
8122;8;CHOOZ;863
8028;8;AUBRIVES;1560
8486;8;VIREUX MOLHAIN;1036
8226;8;HIERGES;1150
59420;59;MOUSTIER EN FAGNE;1853
59661;59;WILLIES;0
59198;59;EPPE SAUVAGE;1120
59525;59;SAINS DU NORD;865
59493;59;RAMOUSIES;749
59347;59;LIESSIES;1109
59226;59;FELLERIES;1016
59562;59;SEMERIES;1401
59233;59;FLAUMONT WAUDRECHIES;870
59050;59;BAS LIEU;1090
59036;59;AVESNES SUR HELPE;875
59035;59;AVESNELLES;1138
59534;59;SAINT HILAIRE SUR HELPE;1241
59374;59;MARBAIX;714
59290;59;HAUT LIEU;1349
59177;59;DOMPIERRE SUR HELPE;1243
59461;59;PETIT FAYT;2221
59384;59;MAROILLES;1260
59270;59;GRAND FAYT;711
59331;59;LANDRECIES;1108
59242;59;FONTAINE AU BOIS;1387
59223;59;FAVRIL;872
59465;59;POMMEREUIL;1109
59450;59;ORS;1127
59246;59;FOREST EN CAMBRESIS;1098
59604;59;TROISVILLES;1041
59430;59;NEUVILLY;916
59412;59;MONTAY;910
59321;59;INCHY;968
59136;59;CATEAU CAMBRESIS;836
59349;59;LIGNY EN CAMBRESIS;1409
59139;59;CAUDRY;1040
59075;59;BETHENCOURT;1259
59063;59;BEAUVOIS EN CAMBRESIS;1190
59059;59;BEAUMONT EN CAMBRESIS;921
59287;59;HAUCOURT EN CAMBRESIS;1933
59635;59;WAMBAIX;1580
59567;59;SERANVILLERS FORENVILLE;1226
59243;59;FONTAINE AU PIRE;1193
59138;59;CATTENIERES;1042
59520;59;RUMILLY EN CAMBRESIS;1175
59432;59;NIERGNIES;793
59389;59;MASNIERES;1271
62384;62;GRAINCOURT LES HAVRINCOURT;1143
59500;59;RIBECOURT LA TOUR;1807
59438;59;NOYELLES SUR ESCAUT;1453
59377;59;MARCOING;1386
59236;59;FLESQUIERES;736
59125;59;CANTAING SUR ESCAUT;1347
62440;62;HERMIES;791
62421;62;HAVRINCOURT;1003
59176;59;DOIGNIES;0
59097;59;BOURSIES;1179
62840;62;VELU;714
62591;62;MORCHIES;1126
62493;62;LEBUCQUIERE;976
62122;62;BEUGNY;1060
62096;62;BEAUMETZ LES CAMBRAI;709
62839;62;VAULX VRAUCOURT;1019
